Date,Vegetable,Noida Price
16-08-2022,Coriander Leaves,10
17-08-2022,Coriander Leaves,10
18-08-2022,Coriander Leaves,8
19-08-2022,Coriander Leaves,8
20-08-2022,Coriander Leaves,8
21-08-2022,Coriander Leaves,9
22-08-2022,Coriander Leaves,9
23-08-2022,Coriander Leaves,9
24-08-2022,Coriander Leaves,9
25-08-2022,Coriander Leaves,9
26-08-2022,Coriander Leaves,11
27-08-2022,Coriander Leaves,11
28-08-2022,Coriander Leaves,11
29-08-2022,Coriander Leaves,11
30-08-2022,Coriander Leaves,9
31-08-2022,Coriander Leaves,9
01-09-2022,Coriander Leaves,7
02-09-2022,Coriander Leaves,7
03-09-2022,Coriander Leaves,7
04-09-2022,Coriander Leaves,7
05-09-2022,Coriander Leaves,11
06-09-2022,Coriander Leaves,8
07-09-2022,Coriander Leaves,8
08-09-2022,Coriander Leaves,8
09-09-2022,Coriander Leaves,8
10-09-2022,Coriander Leaves,10
11-09-2022,Coriander Leaves,12
12-09-2022,Coriander Leaves,12
13-09-2022,Coriander Leaves,12
14-09-2022,Coriander Leaves,12
15-09-2022,Coriander Leaves,12
16-09-2022,Coriander Leaves,8
17-09-2022,Coriander Leaves,8
18-09-2022,Coriander Leaves,8
19-09-2022,Coriander Leaves,7
20-09-2022,Coriander Leaves,7
21-09-2022,Coriander Leaves,7
22-09-2022,Coriander Leaves,12
23-09-2022,Coriander Leaves,12
24-09-2022,Coriander Leaves,12
25-09-2022,Coriander Leaves,12
26-09-2022,Coriander Leaves,12
27-09-2022,Coriander Leaves,12
28-09-2022,Coriander Leaves,12
29-09-2022,Coriander Leaves,12
30-09-2022,Coriander Leaves,9
01-10-2022,Coriander Leaves,9
02-10-2022,Coriander Leaves,9
03-10-2022,Coriander Leaves,7
04-10-2022,Coriander Leaves,7
05-10-2022,Coriander Leaves,7
06-10-2022,Coriander Leaves,7
07-10-2022,Coriander Leaves,7
08-10-2022,Coriander Leaves,12
09-10-2022,Coriander Leaves,12
10-10-2022,Coriander Leaves,12
11-10-2022,Coriander Leaves,12
12-10-2022,Coriander Leaves,10
13-10-2022,Coriander Leaves,10
14-10-2022,Coriander Leaves,10
15-10-2022,Coriander Leaves,11
16-10-2022,Coriander Leaves,11
17-10-2022,Coriander Leaves,11
18-10-2022,Coriander Leaves,10
19-10-2022,Coriander Leaves,10
20-10-2022,Coriander Leaves,10
21-10-2022,Coriander Leaves,10
22-10-2022,Coriander Leaves,10
23-10-2022,Coriander Leaves,10
24-10-2022,Coriander Leaves,12
25-10-2022,Coriander Leaves,12
26-10-2022,Coriander Leaves,12
27-10-2022,Coriander Leaves,10
28-10-2022,Coriander Leaves,10
29-10-2022,Coriander Leaves,9
30-10-2022,Coriander Leaves,9
31-10-2022,Coriander Leaves,9
01-11-2022,Coriander Leaves,9
02-11-2022,Coriander Leaves,9
03-11-2022,Coriander Leaves,7
04-11-2022,Coriander Leaves,7
05-11-2022,Coriander Leaves,7
06-11-2022,Coriander Leaves,9
07-11-2022,Coriander Leaves,9
08-11-2022,Coriander Leaves,9
09-11-2022,Coriander Leaves,11
10-11-2022,Coriander Leaves,11
11-11-2022,Coriander Leaves,11
12-11-2022,Coriander Leaves,7
13-11-2022,Coriander Leaves,7
14-11-2022,Coriander Leaves,7
15-11-2022,Coriander Leaves,7
16-11-2022,Coriander Leaves,7
17-11-2022,Coriander Leaves,7
18-11-2022,Coriander Leaves,9
19-11-2022,Coriander Leaves,9
20-11-2022,Coriander Leaves,9
21-11-2022,Coriander Leaves,11
22-11-2022,Coriander Leaves,11
23-11-2022,Coriander Leaves,11
24-11-2022,Coriander Leaves,10
25-11-2022,Coriander Leaves,10
26-11-2022,Coriander Leaves,9
27-11-2022,Coriander Leaves,9
28-11-2022,Coriander Leaves,8
29-11-2022,Coriander Leaves,8
30-11-2022,Coriander Leaves,12
01-12-2022,Coriander Leaves,12
02-12-2022,Coriander Leaves,12
03-12-2022,Coriander Leaves,11
04-12-2022,Coriander Leaves,11
05-12-2022,Coriander Leaves,11
06-12-2022,Coriander Leaves,11
07-12-2022,Coriander Leaves,10
08-12-2022,Coriander Leaves,10
09-12-2022,Coriander Leaves,10
10-12-2022,Coriander Leaves,11
11-12-2022,Coriander Leaves,11
12-12-2022,Coriander Leaves,11
13-12-2022,Coriander Leaves,11
14-12-2022,Coriander Leaves,9
15-12-2022,Coriander Leaves,9
16-12-2022,Coriander Leaves,9
17-12-2022,Coriander Leaves,9
18-12-2022,Coriander Leaves,12
19-12-2022,Coriander Leaves,12
20-12-2022,Coriander Leaves,12
21-12-2022,Coriander Leaves,12
22-12-2022,Coriander Leaves,8
23-12-2022,Coriander Leaves,8
24-12-2022,Coriander Leaves,6
25-12-2022,Coriander Leaves,6
26-12-2022,Coriander Leaves,6
27-12-2022,Coriander Leaves,6
28-12-2022,Coriander Leaves,6
29-12-2022,Coriander Leaves,6
30-12-2022,Coriander Leaves,6
31-12-2022,Coriander Leaves,6
01-01-2023,Coriander Leaves,6
02-01-2023,Coriander Leaves,7
03-01-2023,Coriander Leaves,7
04-01-2023,Coriander Leaves,6
05-01-2023,Coriander Leaves,6
06-01-2023,Coriander Leaves,6
07-01-2023,Coriander Leaves,6
08-01-2023,Coriander Leaves,6
09-01-2023,Coriander Leaves,6
10-01-2023,Coriander Leaves,6
11-01-2023,Coriander Leaves,6
12-01-2023,Coriander Leaves,6
13-01-2023,Coriander Leaves,6
14-01-2023,Coriander Leaves,6
15-01-2023,Coriander Leaves,6
16-01-2023,Coriander Leaves,6
17-01-2023,Coriander Leaves,6
18-01-2023,Coriander Leaves,5
19-01-2023,Coriander Leaves,5
20-01-2023,Coriander Leaves,8
21-01-2023,Coriander Leaves,5
22-01-2023,Coriander Leaves,5
23-01-2023,Coriander Leaves,5
24-01-2023,Coriander Leaves,5
25-01-2023,Coriander Leaves,6
26-01-2023,Coriander Leaves,6
27-01-2023,Coriander Leaves,6
28-01-2023,Coriander Leaves,8
29-01-2023,Coriander Leaves,8
30-01-2023,Coriander Leaves,8
31-01-2023,Coriander Leaves,6
01-02-2023,Coriander Leaves,6
02-02-2023,Coriander Leaves,6
03-02-2023,Coriander Leaves,7
04-02-2023,Coriander Leaves,7
05-02-2023,Coriander Leaves,7
06-02-2023,Coriander Leaves,5
07-02-2023,Coriander Leaves,5
08-02-2023,Coriander Leaves,5
09-02-2023,Coriander Leaves,5
10-02-2023,Coriander Leaves,5
11-02-2023,Coriander Leaves,5
12-02-2023,Coriander Leaves,6
13-02-2023,Coriander Leaves,6
14-02-2023,Coriander Leaves,6
15-02-2023,Coriander Leaves,6
16-02-2023,Coriander Leaves,8
17-02-2023,Coriander Leaves,8
18-02-2023,Coriander Leaves,8
19-02-2023,Coriander Leaves,6
20-02-2023,Coriander Leaves,6
21-02-2023,Coriander Leaves,6
22-02-2023,Coriander Leaves,6
23-02-2023,Coriander Leaves,5
24-02-2023,Coriander Leaves,5
25-02-2023,Coriander Leaves,5
26-02-2023,Coriander Leaves,5
27-02-2023,Coriander Leaves,5
28-02-2023,Coriander Leaves,8
01-03-2023,Coriander Leaves,8
02-03-2023,Coriander Leaves,8
03-03-2023,Coriander Leaves,8
04-03-2023,Coriander Leaves,6
05-03-2023,Coriander Leaves,6
06-03-2023,Coriander Leaves,6
07-03-2023,Coriander Leaves,6
08-03-2023,Coriander Leaves,6
09-03-2023,Coriander Leaves,6
10-03-2023,Coriander Leaves,8
11-03-2023,Coriander Leaves,8
12-03-2023,Coriander Leaves,8
13-03-2023,Coriander Leaves,8
14-03-2023,Coriander Leaves,5
15-03-2023,Coriander Leaves,5
16-03-2023,Coriander Leaves,5
17-03-2023,Coriander Leaves,5
18-03-2023,Coriander Leaves,5
19-03-2023,Coriander Leaves,5
20-03-2023,Coriander Leaves,5
21-03-2023,Coriander Leaves,5
22-03-2023,Coriander Leaves,5
23-03-2023,Coriander Leaves,5
24-03-2023,Coriander Leaves,6
25-03-2023,Coriander Leaves,6
26-03-2023,Coriander Leaves,6
27-03-2023,Coriander Leaves,6
28-03-2023,Coriander Leaves,6
29-03-2023,Coriander Leaves,6
30-03-2023,Coriander Leaves,6
31-03-2023,Coriander Leaves,6
01-02-2022,Corn,33
02-02-2022,Corn,35
03-02-2022,Corn,35
04-02-2022,Corn,35
05-02-2022,Corn,32
06-02-2022,Corn,32
07-02-2022,Corn,32
08-02-2022,Corn,33
09-02-2022,Corn,33
10-02-2022,Corn,33
11-02-2022,Corn,33
12-02-2022,Corn,31
13-02-2022,Corn,31
14-02-2022,Corn,33
15-02-2022,Corn,33
16-02-2022,Corn,33
17-02-2022,Corn,30
18-02-2022,Corn,30
19-02-2022,Corn,30
20-02-2022,Corn,35
21-02-2022,Corn,35
22-02-2022,Corn,35
23-02-2022,Corn,35
24-02-2022,Corn,35
25-02-2022,Corn,35
26-02-2022,Corn,34
27-02-2022,Corn,34
28-02-2022,Corn,33
01-03-2022,Corn,33
02-03-2022,Corn,33
03-03-2022,Corn,33
04-03-2022,Corn,26
05-03-2022,Corn,26
06-03-2022,Corn,26
07-03-2022,Corn,29
08-03-2022,Corn,29
09-03-2022,Corn,28
10-03-2022,Corn,28
11-03-2022,Corn,28
12-03-2022,Corn,28
13-03-2022,Corn,28
14-03-2022,Corn,30
15-03-2022,Corn,30
16-03-2022,Corn,30
17-03-2022,Corn,30
18-03-2022,Corn,30
19-03-2022,Corn,30
20-03-2022,Corn,27
21-03-2022,Corn,27
22-03-2022,Corn,29
23-03-2022,Corn,29
24-03-2022,Corn,29
25-03-2022,Corn,26
26-03-2022,Corn,26
27-03-2022,Corn,26
28-03-2022,Corn,26
29-03-2022,Corn,26
30-03-2022,Corn,26
31-03-2022,Corn,26
01-04-2022,Corn,26
02-04-2022,Corn,26
03-04-2022,Corn,26
04-04-2022,Corn,26
05-04-2022,Corn,26
06-04-2022,Corn,26
07-04-2022,Corn,27
08-04-2022,Corn,27
09-04-2022,Corn,27
10-04-2022,Corn,27
11-04-2022,Corn,27
12-04-2022,Corn,27
13-04-2022,Corn,30
14-04-2022,Corn,30
15-04-2022,Corn,30
16-04-2022,Corn,30
17-04-2022,Corn,26
18-04-2022,Corn,26
19-04-2022,Corn,26
20-04-2022,Corn,26
21-04-2022,Corn,26
22-04-2022,Corn,26
23-04-2022,Corn,26
24-04-2022,Corn,26
25-04-2022,Corn,26
26-04-2022,Corn,26
27-04-2022,Corn,23
28-04-2022,Corn,23
29-04-2022,Corn,23
30-04-2022,Corn,24
01-05-2022,Corn,24
02-05-2022,Corn,25
03-05-2022,Corn,25
04-05-2022,Corn,25
05-05-2022,Corn,27
06-05-2022,Corn,27
07-05-2022,Corn,27
08-05-2022,Corn,26
09-05-2022,Corn,26
10-05-2022,Corn,26
11-05-2022,Corn,26
12-05-2022,Corn,26
13-05-2022,Corn,26
14-05-2022,Corn,26
15-05-2022,Corn,22
16-05-2022,Corn,22
17-05-2022,Corn,22
18-05-2022,Corn,27
19-05-2022,Corn,27
20-05-2022,Corn,27
21-05-2022,Corn,23
22-05-2022,Corn,23
23-05-2022,Corn,23
24-05-2022,Corn,23
25-05-2022,Corn,25
26-05-2022,Corn,25
27-05-2022,Corn,25
28-05-2022,Corn,24
29-05-2022,Corn,24
30-05-2022,Corn,24
31-05-2022,Corn,24
01-06-2022,Corn,22
02-06-2022,Corn,22
03-06-2022,Corn,22
04-06-2022,Corn,27
05-06-2022,Corn,27
06-06-2022,Corn,27
07-06-2022,Corn,24
08-06-2022,Corn,24
09-06-2022,Corn,24
10-06-2022,Corn,24
11-06-2022,Corn,22
12-06-2022,Corn,22
13-06-2022,Corn,22
14-06-2022,Corn,25
15-06-2022,Corn,25
16-06-2022,Corn,25
17-06-2022,Corn,25
18-06-2022,Corn,27
19-06-2022,Corn,27
20-06-2022,Corn,23
21-06-2022,Corn,23
22-06-2022,Corn,23
23-06-2022,Corn,22
24-06-2022,Corn,22
25-06-2022,Corn,22
26-06-2022,Corn,22
27-06-2022,Corn,23
28-06-2022,Corn,23
29-06-2022,Corn,23
30-06-2022,Corn,23
01-07-2022,Corn,25
02-07-2022,Corn,25
03-07-2022,Corn,25
04-07-2022,Corn,22
05-07-2022,Corn,22
06-07-2022,Corn,22
07-07-2022,Corn,22
08-07-2022,Corn,22
09-07-2022,Corn,22
10-07-2022,Corn,22
11-07-2022,Corn,22
12-07-2022,Corn,26
13-07-2022,Corn,26
14-07-2022,Corn,27
15-07-2022,Corn,27
16-07-2022,Corn,27
17-07-2022,Corn,28
18-07-2022,Corn,28
19-07-2022,Corn,28
20-07-2022,Corn,28
21-07-2022,Corn,27
22-07-2022,Corn,27
23-07-2022,Corn,27
24-07-2022,Corn,24
25-07-2022,Corn,24
26-07-2022,Corn,24
27-07-2022,Corn,24
28-07-2022,Corn,24
29-07-2022,Corn,24
30-07-2022,Corn,24
31-07-2022,Corn,24
01-08-2022,Corn,24
02-08-2022,Corn,24
03-08-2022,Corn,24
04-08-2022,Corn,27
05-08-2022,Corn,27
06-08-2022,Corn,27
07-08-2022,Corn,27
08-08-2022,Corn,22
09-08-2022,Corn,22
10-08-2022,Corn,22
11-08-2022,Corn,22
12-08-2022,Corn,22
13-08-2022,Corn,25
14-08-2022,Corn,25
15-08-2022,Corn,25
16-08-2022,Corn,25
17-08-2022,Corn,25
18-08-2022,Corn,27
19-08-2022,Corn,27
20-08-2022,Corn,27
21-08-2022,Corn,24
22-08-2022,Corn,24
23-08-2022,Corn,24
24-08-2022,Corn,23
25-08-2022,Corn,23
26-08-2022,Corn,24
27-08-2022,Corn,24
28-08-2022,Corn,24
29-08-2022,Corn,24
30-08-2022,Corn,24
31-08-2022,Corn,24
01-09-2022,Corn,24
02-09-2022,Corn,24
03-09-2022,Corn,24
04-09-2022,Corn,24
05-09-2022,Corn,28
06-09-2022,Corn,26
07-09-2022,Corn,26
08-09-2022,Corn,26
09-09-2022,Corn,26
10-09-2022,Corn,23
11-09-2022,Corn,22
12-09-2022,Corn,22
13-09-2022,Corn,22
14-09-2022,Corn,22
15-09-2022,Corn,22
16-09-2022,Corn,22
17-09-2022,Corn,22
18-09-2022,Corn,22
19-09-2022,Corn,25
20-09-2022,Corn,25
21-09-2022,Corn,25
22-09-2022,Corn,22
23-09-2022,Corn,22
24-09-2022,Corn,22
25-09-2022,Corn,27
26-09-2022,Corn,27
27-09-2022,Corn,27
28-09-2022,Corn,24
29-09-2022,Corn,24
30-09-2022,Corn,27
01-10-2022,Corn,27
02-10-2022,Corn,27
03-10-2022,Corn,22
04-10-2022,Corn,22
05-10-2022,Corn,22
06-10-2022,Corn,26
07-10-2022,Corn,26
08-10-2022,Corn,25
09-10-2022,Corn,25
10-10-2022,Corn,25
11-10-2022,Corn,25
12-10-2022,Corn,23
13-10-2022,Corn,23
14-10-2022,Corn,23
15-10-2022,Corn,22
16-10-2022,Corn,22
17-10-2022,Corn,22
18-10-2022,Corn,25
19-10-2022,Corn,25
20-10-2022,Corn,25
21-10-2022,Corn,25
22-10-2022,Corn,25
23-10-2022,Corn,25
24-10-2022,Corn,27
25-10-2022,Corn,27
26-10-2022,Corn,27
27-10-2022,Corn,22
28-10-2022,Corn,22
29-10-2022,Corn,22
30-10-2022,Corn,22
31-10-2022,Corn,22
01-11-2022,Corn,22
02-11-2022,Corn,22
03-11-2022,Corn,24
04-11-2022,Corn,24
05-11-2022,Corn,24
06-11-2022,Corn,22
07-11-2022,Corn,22
08-11-2022,Corn,22
09-11-2022,Corn,25
10-11-2022,Corn,25
11-11-2022,Corn,25
12-11-2022,Corn,23
13-11-2022,Corn,23
14-11-2022,Corn,23
15-11-2022,Corn,23
16-11-2022,Corn,23
17-11-2022,Corn,23
18-11-2022,Corn,27
19-11-2022,Corn,27
20-11-2022,Corn,27
21-11-2022,Corn,22
22-11-2022,Corn,22
23-11-2022,Corn,22
24-11-2022,Corn,27
25-11-2022,Corn,27
26-11-2022,Corn,27
27-11-2022,Corn,27
28-11-2022,Corn,28
29-11-2022,Corn,28
30-11-2022,Corn,26
01-12-2022,Corn,26
02-12-2022,Corn,26
03-12-2022,Corn,23
04-12-2022,Corn,23
05-12-2022,Corn,23
06-12-2022,Corn,23
07-12-2022,Corn,26
08-12-2022,Corn,26
09-12-2022,Corn,26
10-12-2022,Corn,22
11-12-2022,Corn,22
12-12-2022,Corn,22
13-12-2022,Corn,22
14-12-2022,Corn,27
15-12-2022,Corn,27
16-12-2022,Corn,27
17-12-2022,Corn,27
18-12-2022,Corn,25
19-12-2022,Corn,25
20-12-2022,Corn,25
21-12-2022,Corn,25
22-12-2022,Corn,26
23-12-2022,Corn,26
24-12-2022,Corn,27
25-12-2022,Corn,27
26-12-2022,Corn,27
27-12-2022,Corn,28
28-12-2022,Corn,28
29-12-2022,Corn,30
30-12-2022,Corn,30
31-12-2022,Corn,30
01-01-2023,Corn,30
02-01-2023,Corn,27
03-01-2023,Corn,27
04-01-2023,Corn,30
05-01-2023,Corn,30
06-01-2023,Corn,30
07-01-2023,Corn,30
08-01-2023,Corn,30
09-01-2023,Corn,30
10-01-2023,Corn,30
11-01-2023,Corn,27
12-01-2023,Corn,27
13-01-2023,Corn,27
14-01-2023,Corn,28
15-01-2023,Corn,28
16-01-2023,Corn,28
17-01-2023,Corn,28
18-01-2023,Corn,30
19-01-2023,Corn,30
20-01-2023,Corn,28
21-01-2023,Corn,30
22-01-2023,Corn,30
23-01-2023,Corn,30
24-01-2023,Corn,30
25-01-2023,Corn,29
26-01-2023,Corn,29
27-01-2023,Corn,29
28-01-2023,Corn,29
29-01-2023,Corn,29
30-01-2023,Corn,29
31-01-2023,Corn,27
01-02-2023,Corn,27
02-02-2023,Corn,27
03-02-2023,Corn,30
04-02-2023,Corn,30
05-02-2023,Corn,30
06-02-2023,Corn,30
07-02-2023,Corn,30
08-02-2023,Corn,30
09-02-2023,Corn,28
10-02-2023,Corn,28
11-02-2023,Corn,28
12-02-2023,Corn,29
13-02-2023,Corn,29
14-02-2023,Corn,29
15-02-2023,Corn,29
16-02-2023,Corn,30
17-02-2023,Corn,30
18-02-2023,Corn,30
19-02-2023,Corn,28
20-02-2023,Corn,28
21-02-2023,Corn,28
22-02-2023,Corn,28
23-02-2023,Corn,28
24-02-2023,Corn,28
25-02-2023,Corn,26
26-02-2023,Corn,26
27-02-2023,Corn,26
28-02-2023,Corn,27
01-03-2023,Corn,27
02-03-2023,Corn,27
03-03-2023,Corn,27
04-03-2023,Corn,27
05-03-2023,Corn,27
06-03-2023,Corn,27
07-03-2023,Corn,27
08-03-2023,Corn,27
09-03-2023,Corn,27
10-03-2023,Corn,25
11-03-2023,Corn,25
12-03-2023,Corn,25
13-03-2023,Corn,25
14-03-2023,Corn,27
15-03-2023,Corn,27
16-03-2023,Corn,27
17-03-2023,Corn,27
18-03-2023,Corn,27
19-03-2023,Corn,24
20-03-2023,Corn,24
21-03-2023,Corn,24
22-03-2023,Corn,24
23-03-2023,Corn,24
24-03-2023,Corn,25
25-03-2023,Corn,25
26-03-2023,Corn,27
27-03-2023,Corn,27
28-03-2023,Corn,27
29-03-2023,Corn,28
30-03-2023,Corn,28
31-03-2023,Corn,28
01-02-2022,Cucumber,14
02-02-2022,Cucumber,15
03-02-2022,Cucumber,15
04-02-2022,Cucumber,15
05-02-2022,Cucumber,16
06-02-2022,Cucumber,16
07-02-2022,Cucumber,16
08-02-2022,Cucumber,15
09-02-2022,Cucumber,15
10-02-2022,Cucumber,15
11-02-2022,Cucumber,15
12-02-2022,Cucumber,15
13-02-2022,Cucumber,15
14-02-2022,Cucumber,14
15-02-2022,Cucumber,14
16-02-2022,Cucumber,14
17-02-2022,Cucumber,14
18-02-2022,Cucumber,14
19-02-2022,Cucumber,14
20-02-2022,Cucumber,16
21-02-2022,Cucumber,16
22-02-2022,Cucumber,16
23-02-2022,Cucumber,16
24-02-2022,Cucumber,16
25-02-2022,Cucumber,16
26-02-2022,Cucumber,14
27-02-2022,Cucumber,14
28-02-2022,Cucumber,16
01-03-2022,Cucumber,16
02-03-2022,Cucumber,16
03-03-2022,Cucumber,16
04-03-2022,Cucumber,12
05-03-2022,Cucumber,12
06-03-2022,Cucumber,12
07-03-2022,Cucumber,13
08-03-2022,Cucumber,13
09-03-2022,Cucumber,13
10-03-2022,Cucumber,13
11-03-2022,Cucumber,13
12-03-2022,Cucumber,13
13-03-2022,Cucumber,13
14-03-2022,Cucumber,16
15-03-2022,Cucumber,16
16-03-2022,Cucumber,16
17-03-2022,Cucumber,12
18-03-2022,Cucumber,12
19-03-2022,Cucumber,12
20-03-2022,Cucumber,14
21-03-2022,Cucumber,14
22-03-2022,Cucumber,15
23-03-2022,Cucumber,15
24-03-2022,Cucumber,15
25-03-2022,Cucumber,13
26-03-2022,Cucumber,13
27-03-2022,Cucumber,13
28-03-2022,Cucumber,15
29-03-2022,Cucumber,15
30-03-2022,Cucumber,15
31-03-2022,Cucumber,15
01-04-2022,Cucumber,12
02-04-2022,Cucumber,12
03-04-2022,Cucumber,12
04-04-2022,Cucumber,15
05-04-2022,Cucumber,15
06-04-2022,Cucumber,15
07-04-2022,Cucumber,15
08-04-2022,Cucumber,15
09-04-2022,Cucumber,15
10-04-2022,Cucumber,12
11-04-2022,Cucumber,12
12-04-2022,Cucumber,12
13-04-2022,Cucumber,15
14-04-2022,Cucumber,15
15-04-2022,Cucumber,15
16-04-2022,Cucumber,15
17-04-2022,Cucumber,15
18-04-2022,Cucumber,15
19-04-2022,Cucumber,15
20-04-2022,Cucumber,15
21-04-2022,Cucumber,15
22-04-2022,Cucumber,15
23-04-2022,Cucumber,15
24-04-2022,Cucumber,13
25-04-2022,Cucumber,13
26-04-2022,Cucumber,13
27-04-2022,Cucumber,14
28-04-2022,Cucumber,14
29-04-2022,Cucumber,14
30-04-2022,Cucumber,15
01-05-2022,Cucumber,15
02-05-2022,Cucumber,16
03-05-2022,Cucumber,16
04-05-2022,Cucumber,16
05-05-2022,Cucumber,12
06-05-2022,Cucumber,12
07-05-2022,Cucumber,12
08-05-2022,Cucumber,15
09-05-2022,Cucumber,15
10-05-2022,Cucumber,15
11-05-2022,Cucumber,12
12-05-2022,Cucumber,12
13-05-2022,Cucumber,12
14-05-2022,Cucumber,12
15-05-2022,Cucumber,13
16-05-2022,Cucumber,13
17-05-2022,Cucumber,13
18-05-2022,Cucumber,13
19-05-2022,Cucumber,13
20-05-2022,Cucumber,13
21-05-2022,Cucumber,17
22-05-2022,Cucumber,17
23-05-2022,Cucumber,17
24-05-2022,Cucumber,17
25-05-2022,Cucumber,14
26-05-2022,Cucumber,14
27-05-2022,Cucumber,14
28-05-2022,Cucumber,16
29-05-2022,Cucumber,16
30-05-2022,Cucumber,16
31-05-2022,Cucumber,16
01-06-2022,Cucumber,15
02-06-2022,Cucumber,15
03-06-2022,Cucumber,15
04-06-2022,Cucumber,15
05-06-2022,Cucumber,15
06-06-2022,Cucumber,15
07-06-2022,Cucumber,17
08-06-2022,Cucumber,17
09-06-2022,Cucumber,17
10-06-2022,Cucumber,17
11-06-2022,Cucumber,14
12-06-2022,Cucumber,14
13-06-2022,Cucumber,14
14-06-2022,Cucumber,17
15-06-2022,Cucumber,17
16-06-2022,Cucumber,17
17-06-2022,Cucumber,17
18-06-2022,Cucumber,20
19-06-2022,Cucumber,20
20-06-2022,Cucumber,19
21-06-2022,Cucumber,19
22-06-2022,Cucumber,19
23-06-2022,Cucumber,16
24-06-2022,Cucumber,16
25-06-2022,Cucumber,16
26-06-2022,Cucumber,16
27-06-2022,Cucumber,16
28-06-2022,Cucumber,16
29-06-2022,Cucumber,16
30-06-2022,Cucumber,16
01-07-2022,Cucumber,18
02-07-2022,Cucumber,18
03-07-2022,Cucumber,18
04-07-2022,Cucumber,16
05-07-2022,Cucumber,16
06-07-2022,Cucumber,16
07-07-2022,Cucumber,16
08-07-2022,Cucumber,16
09-07-2022,Cucumber,18
10-07-2022,Cucumber,18
11-07-2022,Cucumber,18
12-07-2022,Cucumber,18
13-07-2022,Cucumber,18
14-07-2022,Cucumber,18
15-07-2022,Cucumber,18
16-07-2022,Cucumber,18
17-07-2022,Cucumber,25
18-07-2022,Cucumber,25
19-07-2022,Cucumber,25
20-07-2022,Cucumber,25
21-07-2022,Cucumber,21
22-07-2022,Cucumber,21
23-07-2022,Cucumber,21
24-07-2022,Cucumber,20
25-07-2022,Cucumber,20
26-07-2022,Cucumber,20
27-07-2022,Cucumber,20
28-07-2022,Cucumber,20
29-07-2022,Cucumber,20
30-07-2022,Cucumber,20
31-07-2022,Cucumber,20
01-08-2022,Cucumber,21
02-08-2022,Cucumber,21
03-08-2022,Cucumber,21
04-08-2022,Cucumber,28
05-08-2022,Cucumber,28
06-08-2022,Cucumber,28
07-08-2022,Cucumber,28
08-08-2022,Cucumber,22
09-08-2022,Cucumber,22
10-08-2022,Cucumber,22
11-08-2022,Cucumber,22
12-08-2022,Cucumber,22
13-08-2022,Cucumber,23
14-08-2022,Cucumber,23
15-08-2022,Cucumber,23
16-08-2022,Cucumber,23
17-08-2022,Cucumber,23
18-08-2022,Cucumber,23
19-08-2022,Cucumber,23
20-08-2022,Cucumber,23
21-08-2022,Cucumber,24
22-08-2022,Cucumber,24
23-08-2022,Cucumber,24
24-08-2022,Cucumber,23
25-08-2022,Cucumber,23
26-08-2022,Cucumber,28
27-08-2022,Cucumber,28
28-08-2022,Cucumber,28
29-08-2022,Cucumber,28
30-08-2022,Cucumber,22
31-08-2022,Cucumber,22
01-09-2022,Cucumber,27
02-09-2022,Cucumber,27
03-09-2022,Cucumber,27
04-09-2022,Cucumber,27
05-09-2022,Cucumber,26
06-09-2022,Cucumber,20
07-09-2022,Cucumber,20
08-09-2022,Cucumber,20
09-09-2022,Cucumber,20
10-09-2022,Cucumber,21
11-09-2022,Cucumber,21
12-09-2022,Cucumber,21
13-09-2022,Cucumber,21
14-09-2022,Cucumber,21
15-09-2022,Cucumber,21
16-09-2022,Cucumber,24
17-09-2022,Cucumber,24
18-09-2022,Cucumber,24
19-09-2022,Cucumber,22
20-09-2022,Cucumber,22
21-09-2022,Cucumber,22
22-09-2022,Cucumber,25
23-09-2022,Cucumber,25
24-09-2022,Cucumber,25
25-09-2022,Cucumber,21
26-09-2022,Cucumber,21
